sample	demand_type	total_demand	free_count	fixed_count	total_cost	transport_cost	spot_cost	mqc_penalty	spot_quantity	mqc_shortfall	selected_capacity	selected_mqc	covered_lanes	capacity_short_lanes	lane_capacity_shortfall	selected
23	REALIZED	1419.4034194106	9	3	107609.1798432969	60311.5567506866	47297.6230926103	0.0000000000	340.2446893555	0.0000000000	1314.2401013663	502.0357319753	19	14	340.2446893555	0|7|11
23	REALIZED	1419.4034194106	9	4	92101.6577340749	66143.9315749335	25957.7261591414	0.0000000000	167.8259622897	0.0000000000	1642.2587853235	627.0120223002	19	8	167.8259622897	0|7|9|11
23	REALIZED	1419.4034194106	9	5	80243.1830553685	71244.7880494837	8998.3950058849	0.0000000000	67.0280513005	0.0000000000	2053.5016527978	757.0475358724	19	6	67.0280513005	0|7|8|9|11
23	REALIZED	1419.4034194106	9	6	72209.6198776234	66489.2589945641	5720.3608830593	0.0000000000	36.9993301554	0.0000000000	2358.5424923715	927.5389087677	19	2	36.9993301554	0|4|7|8|9|11
23	REALIZED	1419.4034194106	9	7	67798.0360123971	63305.8208834559	4492.2151289413	0.0000000000	28.9945186022	0.0000000000	2664.3690056913	1015.9721185729	20	1	28.9945186022	0|4|5|7|8|9|11
23	REALIZED	1419.4034194106	9	8	65567.8631579705	60710.1926213229	4289.4450939449	568.2254427028	26.9732917847	34.3938896942	2727.5674698138	1044.7593214096	20	2	26.9732917847	0|4|5|6|8|9|10|11
23	REALIZED	1419.4034194106	9	9	64098.4005421870	60098.6094326545	3381.3516221105	618.4394874221	21.1121002999	37.4332754475	3046.1798661531	1149.5849510541	20	2	21.1121002999	0|2|4|5|6|8|9|10|11
23	CONDITIONAL_MEAN	1927.7650375500	9	2	165929.8166064168	57413.5435688544	108516.2730375623	0.0000000000	973.4080124111	0.0000000000	954.3570251389	397.1673027416	16	20	973.4080124111	3|11
23	CONDITIONAL_MEAN	1927.7650375500	9	3	144387.2341169222	87339.0166784107	57048.2174385115	0.0000000000	509.1197518963	0.0000000000	1514.0360630925	602.6298756874	17	18	509.1197518963	3|7|11
23	CONDITIONAL_MEAN	1927.7650375500	9	4	126741.7600255310	86318.1457881637	40423.6142373672	0.0000000000	345.4651388147	0.0000000000	1809.4279438853	733.5581620655	20	15	345.4651388147	0|3|7|11
23	CONDITIONAL_MEAN	1927.7650375500	9	5	109647.1155684306	95651.9730889643	13995.1424794662	0.0000000000	119.2086735664	0.0000000000	2137.4466278425	858.5344523905	20	10	119.2086735664	0|3|7|9|11
23	CONDITIONAL_MEAN	1927.7650375500	9	6	98463.1361693827	89908.4057823049	8554.7303870778	0.0000000000	70.6124873711	0.0000000000	2548.6894953168	988.5699659626	20	5	70.6124873711	0|3|7|8|9|11
23	CONDITIONAL_MEAN	1927.7650375500	9	7	89805.0430393228	84749.8339052381	5055.2091340847	0.0000000000	38.9362551774	0.0000000000	2927.1862260357	1111.9944310786	20	4	38.9362551774	0|1|3|7|8|9|11
23	CONDITIONAL_MEAN	1927.7650375500	9	8	83141.9341921495	80268.3778435115	2873.5563486380	0.0000000000	23.5926314891	0.0000000000	3171.5669973930	1222.8197417451	20	4	23.5926314891	0|3|6|7|8|9|10|11
23	CONDITIONAL_MEAN	1927.7650375500	9	9	78770.5655287060	78407.8990245000	362.6665042061	0.0000000000	4.0541081523	0.0000000000	3477.3935107128	1311.2529515503	20	2	4.0541081523	0|3|5|6|7|8|9|10|11
24	REALIZED	1824.1701666380	9	2	168117.9647598004	55731.4261894520	112386.5385703483	0.0000000000	898.8542308298	0.0000000000	954.3570251389	397.1673027416	16	17	898.8542308298	3|11
24	REALIZED	1824.1701666380	9	3	148508.3857251176	79812.2119265472	68696.1737985703	0.0000000000	529.0757017935	0.0000000000	1514.0360630925	602.6298756874	17	13	529.0757017935	3|7|11
24	REALIZED	1824.1701666380	9	4	129979.8740864026	90282.8755243706	39696.9985620319	0.0000000000	291.2017945039	0.0000000000	1842.0547470497	727.6061660124	18	11	291.2017945039	3|7|9|11
24	REALIZED	1824.1701666380	9	5	116508.9730012831	85342.6968246142	31166.2761766688	0.0000000000	202.9744975248	0.0000000000	2137.4466278425	858.5344523905	20	8	202.9744975248	0|3|7|9|11
24	REALIZED	1824.1701666380	9	6	105542.9337779430	88184.0361548217	17358.8976231213	0.0000000000	114.3693540234	0.0000000000	2548.6894953168	988.5699659626	20	4	114.3693540234	0|3|7|8|9|11
24	REALIZED	1824.1701666380	9	7	96336.1349834534	87765.8009585025	8570.3340249509	0.0000000000	52.4568915942	0.0000000000	2893.4908366556	1115.1056081229	20	4	52.4568915942	0|3|6|7|8|9|11
24	REALIZED	1824.1701666380	9	8	90552.2697855981	82168.2085038511	8384.0612817471	0.0000000000	50.6777637545	0.0000000000	3198.5316762293	1285.5969810182	20	3	50.6777637545	0|3|4|6|7|8|9|11
24	REALIZED	1824.1701666380	9	9	86647.1972280288	83588.7015118324	3058.4957161964	0.0000000000	18.7950449369	0.0000000000	3504.3581895491	1374.0301908235	20	2	18.7950449369	0|3|4|5|6|7|8|9|11
24	CONDITIONAL_MEAN	1379.1446329805	9	2	104030.4310712789	55004.5285640174	49025.9025072615	0.0000000000	454.9728295760	0.0000000000	954.3570251389	397.1673027416	16	17	454.9728295760	3|11
24	CONDITIONAL_MEAN	1379.1446329805	9	3	86012.9267620681	69456.8523994439	16556.0743626242	0.0000000000	158.4625078858	0.0000000000	1514.0360630925	602.6298756874	17	11	158.4625078858	3|7|11
24	CONDITIONAL_MEAN	1379.1446329805	9	4	71837.2949326687	65803.3434609885	6033.9514716802	0.0000000000	47.8209730512	0.0000000000	1642.2587853235	627.0120223002	19	7	47.8209730512	0|7|9|11
24	CONDITIONAL_MEAN	1379.1446329805	9	5	61668.6379895801	57114.9440502360	4553.6939393441	0.0000000000	36.0145654742	0.0000000000	2137.4466278425	858.5344523905	20	4	36.0145654742	0|3|7|9|11
24	CONDITIONAL_MEAN	1379.1446329805	9	6	56592.3497768019	54702.7456377536	1889.6041390483	0.0000000000	12.3371263799	0.0000000000	2482.2479691813	985.0700945508	20	2	12.3371263799	0|3|6|7|9|11
24	CONDITIONAL_MEAN	1379.1446329805	9	7	52856.9808886783	51524.6609131464	1332.3199755319	0.0000000000	7.6513760062	0.0000000000	2579.1418226839	1010.7461203431	20	2	7.6513760062	0|1|3|6|9|10|11
24	CONDITIONAL_MEAN	1379.1446329805	9	8	50199.4449271625	49608.3270830268	306.6674210264	284.4504231092	1.9793518317	19.7031028619	2990.3846901583	1140.7816339152	20	1	1.9793518317	0|1|3|6|8|9|10|11
24	CONDITIONAL_MEAN	1379.1446329805	9	9	49006.9706040565	48722.5201809473	0.0000000000	284.4504231092	0.0000000000	19.7031028619	3296.2112034781	1229.2148437204	20	0	0.0000000000	0|1|3|5|6|8|9|10|11
25	REALIZED	1066.0279374644	7	2	76198.6436095032	39569.6300853079	36629.0135241954	0.0000000000	349.8759109784	0.0000000000	787.1878665771	290.6211629763	15	14	349.8759109784	9|11
25	REALIZED	1066.0279374644	7	3	62345.7035274819	53861.1606600270	8484.5428674548	0.0000000000	89.0711815097	0.0000000000	1346.8669045307	496.0837359222	17	8	89.0711815097	7|9|11
25	REALIZED	1066.0279374644	7	4	54537.8626379042	49801.6915226735	4736.1711152307	0.0000000000	56.4194552307	0.0000000000	1651.9077441044	666.5751088175	19	6	56.4194552307	4|7|9|11
25	REALIZED	1066.0279374644	7	5	47859.6297988754	44531.7743901636	3327.8554087118	0.0000000000	52.0089202937	0.0000000000	2072.1153072893	775.6035717546	20	4	52.0089202937	1|3|8|9|11
25	REALIZED	1066.0279374644	7	6	43723.8604223562	43111.7827778503	612.0776445060	0.0000000000	5.8460747323	0.0000000000	2350.1914680267	883.3177053768	20	1	5.8460747323	1|3|8|9|10|11
25	REALIZED	1066.0279374644	7	7	41533.1303034537	40980.0723508951	0.0000000000	553.0579525586	0.0000000000	36.3334286482	2694.9928093655	1009.8533475371	20	0	0.0000000000	1|3|6|8|9|10|11
25	REALIZED	1066.0279374644	7	8	41677.5072003769	39968.5120004669	0.0000000000	1708.9951999101	0.0000000000	127.1078154162	3013.6052057048	1114.6789771817	20	0	0.0000000000	1|2|3|6|8|9|10|11
25	REALIZED	1066.0279374644	7	9	42670.3104009046	39794.3394619443	0.0000000000	2875.9709389603	0.0000000000	206.1070640892	3319.4317190246	1203.1121869869	20	0	0.0000000000	1|2|3|5|6|8|9|10|11
25	CONDITIONAL_MEAN	1662.2378270932	9	2	135891.4999466515	57413.5435688544	78477.9563777970	0.0000000000	707.8808019543	0.0000000000	954.3570251389	397.1673027416	16	20	707.8808019543	3|11
25	CONDITIONAL_MEAN	1662.2378270932	9	3	115465.6950567239	83014.1904575984	32451.5045991255	0.0000000000	295.1826960641	0.0000000000	1514.0360630925	602.6298756874	17	15	295.1826960641	3|7|11
25	CONDITIONAL_MEAN	1662.2378270932	9	4	99301.7003315173	77827.8277071493	21473.8726243679	0.0000000000	182.8943652888	0.0000000000	1809.4279438853	733.5581620655	20	13	182.8943652888	0|3|7|11
25	CONDITIONAL_MEAN	1662.2378270932	9	5	84899.1447506772	77867.3790127048	7031.7657379723	0.0000000000	55.4982866834	0.0000000000	2137.4466278425	858.5344523905	20	7	55.4982866834	0|3|7|9|11
25	CONDITIONAL_MEAN	1662.2378270932	9	6	77986.1383841452	74646.0850526694	3340.0533314757	0.0000000000	22.3835435403	0.0000000000	2482.2479691813	985.0700945508	20	4	22.3835435403	0|3|6|7|9|11
25	CONDITIONAL_MEAN	1662.2378270932	9	7	71464.7383945754	68596.6488849494	2868.0895096260	0.0000000000	18.6408632569	0.0000000000	2893.4908366556	1115.1056081229	20	3	18.6408632569	0|3|6|7|8|9|11
25	CONDITIONAL_MEAN	1662.2378270932	9	8	66254.9086770119	65553.3916729814	701.5170040305	0.0000000000	4.5278659279	0.0000000000	2990.3846901583	1140.7816339152	20	1	4.5278659279	0|1|3|6|8|9|10|11
25	CONDITIONAL_MEAN	1662.2378270932	9	9	62894.0757134544	62894.0757134544	0.0000000000	0.0000000000	0.0000000000	0.0000000000	3296.2112034781	1229.2148437204	20	0	0.0000000000	0|1|3|5|6|8|9|10|11
26	REALIZED	2075.1964516509	9	2	174399.2716134051	56920.6695290494	117478.6020843556	0.0000000000	1129.8079957886	0.0000000000	954.3570251389	397.1673027416	16	19	1129.8079957886	3|11
26	REALIZED	2075.1964516509	9	3	153896.0114834087	68926.9599344093	84969.0515489993	0.0000000000	844.8368682503	0.0000000000	1249.7489059316	528.0955891196	19	17	844.8368682503	0|3|11
26	REALIZED	2075.1964516509	9	4	135337.5800355735	81472.8601721459	53864.7198634276	0.0000000000	524.0856889489	0.0000000000	1809.4279438853	733.5581620655	20	12	524.0856889489	0|3|7|11
26	REALIZED	2075.1964516509	9	5	123849.6915423170	82434.7530678020	41414.9384745150	0.0000000000	428.5674880775	0.0000000000	2154.2292852240	860.0938042258	20	10	428.5674880775	0|3|6|7|11
26	REALIZED	2075.1964516509	9	6	114367.8971035478	82640.5675628836	31727.3295406642	0.0000000000	352.0797599815	0.0000000000	2460.0557985439	948.5270140311	20	9	352.0797599815	0|3|5|6|7|11
26	REALIZED	2075.1964516509	9	7	107165.6755233908	85363.9708062689	21801.7047171219	0.0000000000	219.5663063487	0.0000000000	2788.0744825011	1073.5033043560	20	9	219.5663063487	0|3|5|6|7|9|11
26	REALIZED	2075.1964516509	9	8	101170.2514997415	83621.8963574491	17548.3551422925	0.0000000000	171.0076321104	0.0000000000	3199.3173499755	1203.5388179281	20	8	171.0076321104	0|3|5|6|7|8|9|11
26	REALIZED	2075.1964516509	9	9	95759.8501634292	82695.0020090089	13064.8481544204	0.0000000000	133.0548392000	0.0000000000	3577.8140806944	1326.9632830441	20	7	133.0548392000	0|1|3|5|6|7|8|9|11
26	CONDITIONAL_MEAN	1876.3073385211	9	2	159484.4093167539	57413.5435688544	102070.8657478995	0.0000000000	921.9503133822	0.0000000000	954.3570251389	397.1673027416	16	20	921.9503133822	3|11
26	CONDITIONAL_MEAN	1876.3073385211	9	3	137947.4112261129	85603.1329191351	52344.2783069778	0.0000000000	469.3517855257	0.0000000000	1514.0360630925	602.6298756874	17	18	469.3517855257	3|7|11
26	CONDITIONAL_MEAN	1876.3073385211	9	4	121163.2037447958	94985.7940829802	26177.4096618156	0.0000000000	240.8778282756	0.0000000000	1842.0547470497	727.6061660124	18	13	240.8778282756	3|7|9|11
26	CONDITIONAL_MEAN	1876.3073385211	9	5	105050.4812365083	92055.9907693723	12994.4904671360	0.0000000000	110.1610265922	0.0000000000	2137.4466278425	858.5344523905	20	8	110.1610265922	0|3|7|9|11
26	CONDITIONAL_MEAN	1876.3073385211	9	6	94613.1515927152	85852.4304525175	8760.7211401977	0.0000000000	72.1575524317	0.0000000000	2548.6894953168	988.5699659626	20	5	72.1575524317	0|3|7|8|9|11
26	CONDITIONAL_MEAN	1876.3073385211	9	7	85878.2220543474	80608.1487683468	5270.0732860005	0.0000000000	40.6043435857	0.0000000000	2927.1862260357	1111.9944310786	20	4	40.6043435857	0|1|3|7|8|9|11
26	CONDITIONAL_MEAN	1876.3073385211	9	8	79629.0864229840	76416.3674809161	3212.7189420679	0.0000000000	26.1937512683	0.0000000000	3171.5669973930	1222.8197417451	20	4	26.1937512683	0|3|6|7|8|9|10|11
26	CONDITIONAL_MEAN	1876.3073385211	9	9	76136.8582871547	74918.0456702283	1218.8126169263	0.0000000000	7.8666947330	0.0000000000	3550.0637281119	1346.2442068611	20	1	7.8666947330	0|1|3|6|7|8|9|10|11
27	REALIZED	2236.3083497296	9	2	204182.3195317723	52805.1352787698	151377.1842530024	0.0000000000	1350.2314579758	0.0000000000	954.3570251389	397.1673027416	16	17	1350.2314579758	3|11
27	REALIZED	2236.3083497296	9	3	185877.6817845156	69100.0757449665	116777.6060395490	0.0000000000	1074.3954546639	0.0000000000	1314.2401013663	502.0357319753	19	17	1074.3954546639	0|7|11
27	REALIZED	2236.3083497296	9	4	166668.6906187563	81706.2792355179	84962.4113832383	0.0000000000	764.1267448959	0.0000000000	1642.2587853235	627.0120223002	19	15	764.1267448959	0|7|9|11
27	REALIZED	2236.3083497296	9	5	151498.3314600631	93732.4188257837	57765.9126342794	0.0000000000	567.4797438438	0.0000000000	2053.5016527978	757.0475358724	19	14	567.4797438438	0|7|8|9|11
27	REALIZED	2236.3083497296	9	6	138321.7025720611	102697.2247039153	35624.4778681456	0.0000000000	394.3215439926	0.0000000000	2358.5424923715	927.5389087677	19	11	394.3215439926	0|4|7|8|9|11
27	REALIZED	2236.3083497296	9	7	127161.8566811246	99238.6593354034	27923.1973457210	0.0000000000	294.0555206904	0.0000000000	2853.7303348905	1159.0613388579	20	9	294.0555206904	0|3|4|7|8|9|11
27	REALIZED	2236.3083497296	9	8	121445.0968678652	97936.3277359335	23508.7691319316	0.0000000000	258.3619013231	0.0000000000	3131.8064956279	1266.7754724801	20	8	258.3619013231	0|3|4|7|8|9|10|11
27	REALIZED	2236.3083497296	9	9	116255.3202581899	96230.8054592747	19866.2141572133	158.3006417018	219.5730222008	9.5817159881	3510.3032263468	1390.1999375961	20	7	219.5730222008	0|1|3|4|7|8|9|10|11
27	CONDITIONAL_MEAN	2527.2937573474	9	2	234264.3646010019	57413.5435688544	176850.8210321475	0.0000000000	1572.9367322085	0.0000000000	954.3570251389	397.1673027416	16	20	1572.9367322085	3|11
27	CONDITIONAL_MEAN	2527.2937573474	9	3	210192.0241782774	96896.4362586311	113295.5879196463	0.0000000000	1013.2576942549	0.0000000000	1514.0360630925	602.6298756874	17	20	1013.2576942549	3|7|11
27	CONDITIONAL_MEAN	2527.2937573474	9	4	189760.0315999349	111178.9983194668	78581.0332804680	0.0000000000	686.1544142960	0.0000000000	1842.0547470497	727.6061660124	18	19	686.1544142960	3|7|9|11
27	CONDITIONAL_MEAN	2527.2937573474	9	5	170258.2586548434	115445.1652432913	54813.0934115519	0.0000000000	464.7747042691	0.0000000000	2137.4466278425	858.5344523905	20	17	464.7747042691	0|3|7|9|11
27	CONDITIONAL_MEAN	2527.2937573474	9	6	153600.2512831768	123939.1662087411	29661.0850744356	0.0000000000	267.1335463935	0.0000000000	2548.6894953168	988.5699659626	20	13	214.4784704950	0|3|7|8|9|11
27	CONDITIONAL_MEAN	2527.2937573474	9	7	140185.1574409602	122956.5707547454	17228.5866862147	0.0000000000	159.5119568736	0.0000000000	2927.1862260357	1111.9944310786	20	10	159.5119568736	0|1|3|7|8|9|11
27	CONDITIONAL_MEAN	2527.2937573474	9	8	130505.0454377888	122398.3740708100	8106.6713669787	0.0000000000	82.4871182207	0.0000000000	3199.3173499755	1203.5388179281	20	7	82.4871182207	0|3|5|6|7|8|9|11
27	CONDITIONAL_MEAN	2527.2937573474	9	9	122812.3249366469	117045.0265949244	5767.2983417224	0.0000000000	58.7882169494	0.0000000000	3504.3581895491	1374.0301908235	20	4	58.7882169494	0|3|4|5|6|7|8|9|11
28	REALIZED	2786.9602365250	9	2	271600.2005660749	52945.8507304609	218654.3498356140	0.0000000000	1882.2509245844	0.0000000000	954.3570251389	397.1673027416	16	18	1882.2509245844	3|11
28	REALIZED	2786.9602365250	9	3	250794.4825408306	65883.5999518870	184910.8825889436	0.0000000000	1586.8590437916	0.0000000000	1249.7489059316	528.0955891196	19	18	1586.8590437916	0|3|11
28	REALIZED	2786.9602365250	9	4	232045.8820768033	87050.8232686697	144995.0588081334	0.0000000000	1233.8064862534	0.0000000000	1809.4279438853	733.5581620655	20	16	1233.8064862534	0|3|7|11
28	REALIZED	2786.9602365250	9	5	214950.8152993291	96772.0855765643	118178.7297227647	0.0000000000	994.9951255210	0.0000000000	2137.4466278425	858.5344523905	20	14	994.9951255210	0|3|7|9|11
28	REALIZED	2786.9602365250	9	6	199333.2996047878	105824.9396705493	93508.3599342384	0.0000000000	834.3220640088	0.0000000000	2548.6894953168	988.5699659626	20	11	834.3220640088	0|3|7|8|9|11
28	REALIZED	2786.9602365250	9	7	186572.8149977642	116777.4253528537	69795.3896449104	0.0000000000	669.0649945310	0.0000000000	2853.7303348905	1159.0613388579	20	8	669.0649945310	0|3|4|7|8|9|11
28	REALIZED	2786.9602365250	9	8	174846.8973664744	118252.1260325842	56594.7713338901	0.0000000000	557.3301679393	0.0000000000	3159.5568482103	1247.4945486631	20	6	557.3301679393	0|3|4|5|7|8|9|11
28	REALIZED	2786.9602365250	9	9	164490.8358637997	120609.3351156928	43881.5007481068	0.0000000000	408.3266561170	0.0000000000	3437.6330089477	1355.2086822853	20	4	408.3266561170	0|3|4|5|7|8|9|10|11
28	CONDITIONAL_MEAN	2046.0751316619	9	2	180351.2589162201	57413.5435688544	122937.7153473656	0.0000000000	1091.7181065231	0.0000000000	954.3570251389	397.1673027416	16	20	1091.7181065231	3|11
28	CONDITIONAL_MEAN	2046.0751316619	9	3	157650.7098113945	92468.5057135495	65182.2040978449	0.0000000000	579.1479743934	0.0000000000	1514.0360630925	602.6298756874	17	17	579.1479743934	3|7|11
28	CONDITIONAL_MEAN	2046.0751316619	9	4	138954.3062599849	92174.3990693270	46779.9071906578	0.0000000000	400.4834445534	0.0000000000	1809.4279438853	733.5581620655	20	14	400.4834445534	0|3|7|11
28	CONDITIONAL_MEAN	2046.0751316619	9	5	121472.8988293362	101752.4251382383	19720.4736910977	0.0000000000	158.0167070840	0.0000000000	2137.4466278425	858.5344523905	20	12	158.0167070840	0|3|7|9|11
28	CONDITIONAL_MEAN	2046.0751316619	9	6	108949.7066376254	98685.1041570805	10264.6024805448	0.0000000000	84.1861559648	0.0000000000	2548.6894953168	988.5699659626	20	7	84.1861559648	0|3|7|8|9|11
28	CONDITIONAL_MEAN	2046.0751316619	9	7	99317.4858787010	92943.2117117740	6374.2741669269	0.0000000000	50.3511511978	0.0000000000	2927.1862260357	1111.9944310786	20	5	50.3511511978	0|1|3|7|8|9|11
28	CONDITIONAL_MEAN	2046.0751316619	9	8	91712.5368112939	89244.9362283549	2467.6005829390	0.0000000000	19.3925391082	0.0000000000	3199.3173499755	1203.5388179281	20	4	19.3925391082	0|3|5|6|7|8|9|11
28	CONDITIONAL_MEAN	2046.0751316619	9	9	86648.3071877579	85877.4489617606	770.8582259973	0.0000000000	6.7888606303	0.0000000000	3477.3935107128	1311.2529515503	20	2	6.7888606303	0|3|5|6|7|8|9|10|11
29	REALIZED	1337.2495197967	9	2	93703.7550011278	47528.8251927188	46174.9298084090	0.0000000000	521.9266032207	0.0000000000	1018.8482205735	371.1074455972	16	15	521.9266032207	7|11
29	REALIZED	1337.2495197967	9	3	78858.5127465436	48919.1750780489	29939.3376684947	0.0000000000	365.8727871370	0.0000000000	1314.2401013663	502.0357319753	19	10	365.8727871370	0|7|11
29	REALIZED	1337.2495197967	9	4	68066.1622071337	47699.4964349218	20366.6657722118	0.0000000000	248.6606730372	0.0000000000	1642.2587853235	627.0120223002	19	7	248.6606730372	0|7|9|11
29	REALIZED	1337.2495197967	9	5	61449.2678467672	49877.1342665432	11572.1335802240	0.0000000000	112.7379545538	0.0000000000	2120.1309077871	835.3202996345	19	4	112.7379545538	3|7|9|10|11
29	REALIZED	1337.2495197967	9	6	56728.0249873855	47622.5420082527	9105.4829791329	0.0000000000	109.0713667138	0.0000000000	2456.0590241818	963.3600820350	20	5	109.0713667138	0|2|3|7|9|11
29	REALIZED	1337.2495197967	9	7	52339.8490821460	48269.4979192542	4070.3511628918	0.0000000000	68.3536344753	0.0000000000	2519.2574883043	992.1472848717	20	3	68.3536344753	0|2|3|6|9|10|11
29	REALIZED	1337.2495197967	9	8	49487.3002884086	48223.7767631289	1205.2266873976	58.2968378821	11.5063311190	3.8298409594	3112.6319156381	1194.4986807732	20	3	11.5063311190	0|1|2|3|7|9|10|11
29	REALIZED	1337.2495197967	9	9	47474.8100692126	46276.5051476664	767.5034767093	430.8014448369	8.0351794027	29.6322163158	3523.8747831124	1324.5341943453	20	2	8.0351794027	0|1|2|3|7|8|9|10|11
29	CONDITIONAL_MEAN	1964.8819054933	9	2	167809.5326868849	57413.5435688544	110395.9891180304	0.0000000000	1010.5248803544	0.0000000000	954.3570251389	397.1673027416	16	20	1010.5248803544	3|11
29	CONDITIONAL_MEAN	1964.8819054933	9	3	145406.2516955044	86901.8619940469	58504.3897014575	0.0000000000	538.4759836307	0.0000000000	1514.0360630925	602.6298756874	17	18	538.4759836307	3|7|11
29	CONDITIONAL_MEAN	1964.8819054933	9	4	127095.5508356041	98132.5025596687	28963.0482759354	0.0000000000	273.3906915463	0.0000000000	1842.0547470497	727.6061660124	18	14	273.3906915463	3|7|9|11
