replication	market_structure	sample	demand_type	total_demand	free_count	fixed_count	total_cost	transport_cost	spot_cost	mqc_penalty	spot_quantity	mqc_shortfall	selected_capacity	selected_mqc	covered_lanes	capacity_short_lanes	lane_capacity_shortfall	selected
1	PERSISTENT_WIDE_MQC_1.50	37	REALIZED	2065.2495836559	8	3	157711.2589768266	84530.5754641148	73180.6835127119	0.0000000000	675.3473460905	0.0000000000	1466.1097479470	850.5307749123	15	18	675.3473460905	3|7|8
1	PERSISTENT_WIDE_MQC_1.50	37	REALIZED	2065.2495836559	8	4	143969.0649796649	90494.9766601474	53474.0883195175	0.0000000000	527.3949388957	0.0000000000	1771.1505875206	1106.2678342553	19	16	527.3949388957	3|4|7|8
1	PERSISTENT_WIDE_MQC_1.50	37	REALIZED	2065.2495836559	8	5	131603.7389736941	97355.3211762947	34248.4177973993	0.0000000000	376.6218639856	0.0000000000	1845.3167468440	1118.1882250318	20	13	376.6218639856	3|4|5|8|9
1	PERSISTENT_WIDE_MQC_1.50	37	REALIZED	2065.2495836559	8	6	124179.6510940794	105623.9897802077	18555.6613138717	0.0000000000	226.4797415591	0.0000000000	2223.8134775629	1303.3249227058	20	9	226.4797415591	1|3|4|5|8|9
1	PERSISTENT_WIDE_MQC_1.50	37	REALIZED	2065.2495836559	8	7	117853.3548916929	105610.3381268610	12243.0167648319	0.0000000000	147.2190812899	0.0000000000	2542.4258739022	1460.5633671726	20	6	147.2190812899	1|2|3|4|5|8|9
1	PERSISTENT_WIDE_MQC_1.50	37	REALIZED	2065.2495836559	8	8	115027.1562148014	109726.2787871802	5300.8774276212	0.0000000000	64.9067574701	0.0000000000	2887.2272152410	1650.3668304131	20	4	64.9067574701	1|2|3|4|5|6|8|9
1	PERSISTENT_WIDE_MQC_1.50	37	REALIZED	2065.2495836559	8	9	115371.9627360361	112465.7969197462	2906.1658162900	0.0000000000	19.1004476882	0.0000000000	3446.9062531946	1958.5606898319	20	2	19.1004476882	1|2|3|4|5|6|7|8|9
1	CURRENT_LANE_TIERS	37	CONDITIONAL_MEAN	1948.2740366423	9	2	167226.4736868162	57413.5435688544	109812.9301179618	0.0000000000	993.9170115034	0.0000000000	954.3570251389	397.1673027416	16	20	993.9170115034	3|11
1	CURRENT_LANE_TIERS	37	CONDITIONAL_MEAN	1948.2740366423	9	3	145134.2278824968	87781.9085042786	57352.3193782182	0.0000000000	519.8389222443	0.0000000000	1514.0360630925	602.6298756874	17	18	519.8389222443	3|7|11
1	CURRENT_LANE_TIERS	37	CONDITIONAL_MEAN	1948.2740366423	9	4	127208.3158587869	98483.0156090612	28725.3002497256	0.0000000000	269.9938245254	0.0000000000	1842.0547470497	727.6061660124	18	13	269.9938245254	3|7|9|11
1	CURRENT_LANE_TIERS	37	CONDITIONAL_MEAN	1948.2740366423	9	5	110486.2395334478	96413.3911660205	14072.8483674273	0.0000000000	121.9809717354	0.0000000000	2137.4466278425	858.5344523905	20	9	121.9809717354	0|3|7|9|11
1	CURRENT_LANE_TIERS	37	CONDITIONAL_MEAN	1948.2740366423	9	6	99643.6088063263	90635.4970283883	9008.1117779380	0.0000000000	74.6829650737	0.0000000000	2548.6894953168	988.5699659626	20	5	74.6829650737	0|3|7|8|9|11
1	CURRENT_LANE_TIERS	37	CONDITIONAL_MEAN	1948.2740366423	9	7	90695.6992101308	85270.4551679912	5425.2440421396	0.0000000000	41.8511933203	0.0000000000	2927.1862260357	1111.9944310786	20	4	41.8511933203	0|1|3|7|8|9|11
1	CURRENT_LANE_TIERS	37	CONDITIONAL_MEAN	1948.2740366423	9	8	84389.9090365727	80964.4036554662	3425.5053811065	0.0000000000	28.4447520884	0.0000000000	3171.5669973930	1222.8197417451	20	4	28.4447520884	0|3|6|7|8|9|10|11
1	CURRENT_LANE_TIERS	37	CONDITIONAL_MEAN	1948.2740366423	9	9	80312.8257340075	79128.3526885602	1184.4730454473	0.0000000000	7.6450536683	0.0000000000	3550.0637281119	1346.2442068611	20	1	7.6450536683	0|1|3|6|7|8|9|10|11
1	CURRENT_LANE_TIERS_MQC_1.50	37	CONDITIONAL_MEAN	1948.2740366423	9	2	167226.4736868162	57413.5435688544	109812.9301179618	0.0000000000	993.9170115034	0.0000000000	954.3570251389	595.7509541123	16	20	993.9170115034	3|11
1	CURRENT_LANE_TIERS_MQC_1.50	37	CONDITIONAL_MEAN	1948.2740366423	9	3	145134.2278824968	87781.9085042786	57352.3193782182	0.0000000000	519.8389222443	0.0000000000	1514.0360630925	903.9448135311	17	18	519.8389222443	3|7|11
1	CURRENT_LANE_TIERS_MQC_1.50	37	CONDITIONAL_MEAN	1948.2740366423	9	4	127208.3158587869	98483.0156090612	28725.3002497256	0.0000000000	269.9938245254	0.0000000000	1842.0547470497	1091.4092490186	18	13	269.9938245254	3|7|9|11
1	CURRENT_LANE_TIERS_MQC_1.50	37	CONDITIONAL_MEAN	1948.2740366423	9	5	110486.2395334478	96413.3911660205	14072.8483674273	0.0000000000	121.9809717354	0.0000000000	2137.4466278425	1287.8016785857	20	9	121.9809717354	0|3|7|9|11
1	CURRENT_LANE_TIERS_MQC_1.50	37	CONDITIONAL_MEAN	1948.2740366423	9	6	99648.7616645195	90640.6498865816	9008.1117779380	0.0000000000	74.6829650737	0.0000000000	2548.6894953168	1482.8549489438	20	5	74.6829650737	0|3|7|8|9|11
1	CURRENT_LANE_TIERS_MQC_1.50	37	CONDITIONAL_MEAN	1948.2740366423	9	7	90745.1192482231	85319.8752060835	5425.2440421396	0.0000000000	41.8511933203	0.0000000000	2927.1862260357	1667.9916466178	20	4	41.8511933203	0|1|3|7|8|9|11
1	CURRENT_LANE_TIERS_MQC_1.50	37	CONDITIONAL_MEAN	1948.2740366423	9	8	84712.9088815646	83528.4358361172	1184.4730454473	0.0000000000	7.6450536683	0.0000000000	2990.3846901583	1711.1724508728	20	1	7.6450536683	0|1|3|6|8|9|10|11
1	CURRENT_LANE_TIERS_MQC_1.50	37	CONDITIONAL_MEAN	1948.2740366423	9	9	81699.9608321858	81406.8249075828	293.1359246029	0.0000000000	1.8920142457	0.0000000000	3296.2112034781	1843.8222655806	20	1	1.8920142457	0|1|3|5|6|8|9|10|11
1	PERSISTENT_CARRIER_FACTOR	37	CONDITIONAL_MEAN	1948.2740366423	9	2	169522.6078116348	63612.6401899267	105909.9676217081	0.0000000000	893.4071561696	0.0000000000	1054.8668804726	436.9850030361	13	20	893.4071561696	3|7
1	PERSISTENT_CARRIER_FACTOR	37	CONDITIONAL_MEAN	1948.2740366423	9	3	146979.9538254725	87501.8318923846	59478.1219330878	0.0000000000	535.6797495496	0.0000000000	1466.1097479470	567.0205166082	15	16	535.6797495496	3|7|8
1	PERSISTENT_CARRIER_FACTOR	37	CONDITIONAL_MEAN	1948.2740366423	9	4	132277.8097862062	96116.4243211769	36161.3854650293	0.0000000000	359.4945953098	0.0000000000	1771.1505875206	737.5118895035	19	13	359.4945953098	3|4|7|8
1	PERSISTENT_CARRIER_FACTOR	37	CONDITIONAL_MEAN	1948.2740366423	9	5	121687.2027485801	103027.0641097343	18660.1386388459	0.0000000000	219.8408612186	0.0000000000	1845.3167468440	745.4588166879	20	12	219.8408612186	3|4|5|8|9
1	PERSISTENT_CARRIER_FACTOR	37	CONDITIONAL_MEAN	1948.2740366423	9	6	115015.6894338827	105587.0643709850	9428.6250628978	0.0000000000	113.4915020863	0.0000000000	2163.9291431833	850.2844463324	20	8	113.4915020863	2|3|4|5|8|9
1	PERSISTENT_CARRIER_FACTOR	37	CONDITIONAL_MEAN	1948.2740366423	9	7	111784.1297548840	109778.6238981167	2005.5058567672	0.0000000000	20.0280188777	0.0000000000	2442.0053039207	957.9985799546	20	4	20.0280188777	2|3|4|5|8|9|10
1	PERSISTENT_CARRIER_FACTOR	37	CONDITIONAL_MEAN	1948.2740366423	9	8	110200.3406989613	110200.3406989613	0.0000000000	0.0000000000	0.0000000000	0.0000000000	2820.5020346396	1081.4230450706	20	0	0.0000000000	1|2|3|4|5|8|9|10
1	PERSISTENT_CARRIER_FACTOR	37	CONDITIONAL_MEAN	1948.2740366423	9	9	110007.1066833269	110007.1066833269	0.0000000000	0.0000000000	0.0000000000	0.0000000000	3380.1810725932	1286.8856180164	20	0	0.0000000000	1|2|3|4|5|7|8|9|10
1	PERSISTENT_CARRIER_FACTOR_WIDE	37	CONDITIONAL_MEAN	1948.2740366423	9	2	168880.7745292542	62970.8069075462	105909.9676217081	0.0000000000	893.4071561696	0.0000000000	1054.8668804726	436.9850030361	13	20	893.4071561696	3|7
1	PERSISTENT_CARRIER_FACTOR_WIDE	37	CONDITIONAL_MEAN	1948.2740366423	9	3	145731.9883298261	86253.8663967383	59478.1219330878	0.0000000000	535.6797495496	0.0000000000	1466.1097479470	567.0205166082	15	16	535.6797495496	3|7|8
1	PERSISTENT_CARRIER_FACTOR_WIDE	37	CONDITIONAL_MEAN	1948.2740366423	9	4	129585.6324709065	93424.2470058772	36161.3854650293	0.0000000000	359.4945953098	0.0000000000	1771.1505875206	737.5118895035	19	13	359.4945953098	3|4|7|8
1	PERSISTENT_CARRIER_FACTOR_WIDE	37	CONDITIONAL_MEAN	1948.2740366423	9	5	118247.0989634023	99586.9603245564	18660.1386388459	0.0000000000	219.8408612186	0.0000000000	1845.3167468440	745.4588166879	20	12	219.8408612186	3|4|5|8|9
1	PERSISTENT_CARRIER_FACTOR_WIDE	37	CONDITIONAL_MEAN	1948.2740366423	9	6	110759.9003156934	101331.2752527956	9428.6250628978	0.0000000000	113.4915020863	0.0000000000	2163.9291431833	850.2844463324	20	8	113.4915020863	2|3|4|5|8|9
1	PERSISTENT_CARRIER_FACTOR_WIDE	37	CONDITIONAL_MEAN	1948.2740366423	9	7	107885.9079041086	105880.4020473413	2005.5058567672	0.0000000000	20.0280188777	0.0000000000	2442.0053039207	957.9985799546	20	4	20.0280188777	2|3|4|5|8|9|10
1	PERSISTENT_CARRIER_FACTOR_WIDE	37	CONDITIONAL_MEAN	1948.2740366423	9	8	106498.1545441692	106498.1545441692	0.0000000000	0.0000000000	0.0000000000	0.0000000000	2820.5020346396	1081.4230450706	20	0	0.0000000000	1|2|3|4|5|8|9|10
1	PERSISTENT_CARRIER_FACTOR_WIDE	37	CONDITIONAL_MEAN	1948.2740366423	9	9	106201.7759694461	106201.7759694462	0.0000000000	0.0000000000	0.0000000000	0.0000000000	3380.1810725932	1286.8856180164	20	0	0.0000000000	1|2|3|4|5|7|8|9|10
1	PERSISTENT_WIDE_MQC_1.25	37	CONDITIONAL_MEAN	1948.2740366423	8	2	168880.7745292542	62970.8069075462	105909.9676217081	0.0000000000	893.4071561696	0.0000000000	1054.8668804726	546.2312537951	13	20	893.4071561696	3|7
1	PERSISTENT_WIDE_MQC_1.25	37	CONDITIONAL_MEAN	1948.2740366423	8	3	145731.9883298261	86253.8663967383	59478.1219330878	0.0000000000	535.6797495496	0.0000000000	1466.1097479470	708.7756457602	15	16	535.6797495496	3|7|8
1	PERSISTENT_WIDE_MQC_1.25	37	CONDITIONAL_MEAN	1948.2740366423	8	4	129585.6324709065	93424.2470058772	36161.3854650293	0.0000000000	359.4945953098	0.0000000000	1771.1505875206	921.8898618794	19	13	359.4945953098	3|4|7|8
1	PERSISTENT_WIDE_MQC_1.25	37	CONDITIONAL_MEAN	1948.2740366423	8	5	118247.0989634023	99586.9603245564	18660.1386388459	0.0000000000	219.8408612186	0.0000000000	1845.3167468440	931.8235208598	20	12	219.8408612186	3|4|5|8|9
1	PERSISTENT_WIDE_MQC_1.25	37	CONDITIONAL_MEAN	1948.2740366423	8	6	110759.9003156934	101331.2752527956	9428.6250628978	0.0000000000	113.4915020863	0.0000000000	2163.9291431833	1062.8555579155	20	8	113.4915020863	2|3|4|5|8|9
1	PERSISTENT_WIDE_MQC_1.25	37	CONDITIONAL_MEAN	1948.2740366423	8	7	107956.8114260249	105951.3055692577	2005.5058567672	0.0000000000	20.0280188777	0.0000000000	2442.0053039207	1197.4982249432	20	4	20.0280188777	2|3|4|5|8|9|10
1	PERSISTENT_WIDE_MQC_1.25	37	CONDITIONAL_MEAN	1948.2740366423	8	8	106589.3224914633	106589.3224914633	0.0000000000	0.0000000000	0.0000000000	0.0000000000	2820.5020346396	1351.7788063382	20	0	0.0000000000	1|2|3|4|5|8|9|10
1	PERSISTENT_WIDE_MQC_1.25	37	CONDITIONAL_MEAN	1948.2740366423	8	9	107410.1898341308	107410.1898341308	0.0000000000	0.0000000000	0.0000000000	0.0000000000	3380.1810725932	1608.6070225205	20	0	0.0000000000	1|2|3|4|5|7|8|9|10
1	PERSISTENT_WIDE_MQC_1.50	37	CONDITIONAL_MEAN	1948.2740366423	8	2	168880.7745292542	62970.8069075462	105909.9676217081	0.0000000000	893.4071561696	0.0000000000	1054.8668804726	655.4775045541	13	20	893.4071561696	3|7
1	PERSISTENT_WIDE_MQC_1.50	37	CONDITIONAL_MEAN	1948.2740366423	8	3	145731.9883298261	86253.8663967383	59478.1219330878	0.0000000000	535.6797495496	0.0000000000	1466.1097479470	850.5307749123	15	16	535.6797495496	3|7|8
1	PERSISTENT_WIDE_MQC_1.50	37	CONDITIONAL_MEAN	1948.2740366423	8	4	129585.6324709065	93424.2470058772	36161.3854650293	0.0000000000	359.4945953098	0.0000000000	1771.1505875206	1106.2678342553	19	13	359.4945953098	3|4|7|8
1	PERSISTENT_WIDE_MQC_1.50	37	CONDITIONAL_MEAN	1948.2740366423	8	5	118247.0989634023	99586.9603245564	18660.1386388459	0.0000000000	219.8408612186	0.0000000000	1845.3167468440	1118.1882250318	20	12	219.8408612186	3|4|5|8|9
1	PERSISTENT_WIDE_MQC_1.50	37	CONDITIONAL_MEAN	1948.2740366423	8	6	110759.9003156934	101331.2752527956	9428.6250628978	0.0000000000	113.4915020863	0.0000000000	2163.9291431833	1275.4266694986	20	8	113.4915020863	2|3|4|5|8|9
1	PERSISTENT_WIDE_MQC_1.50	37	CONDITIONAL_MEAN	1948.2740366423	8	7	108427.2409218460	106421.7350650787	2005.5058567672	0.0000000000	20.0280188777	0.0000000000	2442.0053039207	1436.9978699319	20	4	20.0280188777	2|3|4|5|8|9|10
1	PERSISTENT_WIDE_MQC_1.50	37	CONDITIONAL_MEAN	1948.2740366423	8	8	107326.0448332211	107326.0448332211	0.0000000000	0.0000000000	0.0000000000	0.0000000000	2820.5020346396	1622.1345676058	20	0	0.0000000000	1|2|3|4|5|8|9|10
1	PERSISTENT_WIDE_MQC_1.50	37	CONDITIONAL_MEAN	1948.2740366423	8	9	109594.5951920014	109594.5951920014	0.0000000000	0.0000000000	0.0000000000	0.0000000000	3165.3033759784	1811.9380308463	20	0	0.0000000000	1|2|3|4|5|6|8|9|10
1	CURRENT_LANE_TIERS	38	REALIZED	1515.5244407139	9	2	115974.7932311957	50153.5179573118	65821.2752738839	0.0000000000	647.6867736614	0.0000000000	954.3570251389	397.1673027416	16	18	647.6867736614	3|11
1	CURRENT_LANE_TIERS	38	REALIZED	1515.5244407139	9	3	98105.5160073971	68433.7619860578	29671.7540213393	0.0000000000	324.4831681165	0.0000000000	1514.0360630925	602.6298756874	17	14	324.4831681165	3|7|11
1	CURRENT_LANE_TIERS	38	REALIZED	1515.5244407139	9	4	82644.9820256854	58274.5767365710	24370.4052891145	0.0000000000	267.4877862556	0.0000000000	1577.7675898889	653.0718794446	20	9	267.4877862556	0|3|9|11
1	CURRENT_LANE_TIERS	38	REALIZED	1515.5244407139	9	5	71344.8004827416	62541.3985772454	8803.4019054963	0.0000000000	105.4287161904	0.0000000000	2137.4466278425	858.5344523905	20	7	105.4287161904	0|3|7|9|11
1	CURRENT_LANE_TIERS	38	REALIZED	1515.5244407139	9	6	65097.8336526949	58521.2432999931	6576.5903527018	0.0000000000	83.7613604280	0.0000000000	2548.6894953168	988.5699659626	20	6	83.7613604280	0|3|7|8|9|11
1	CURRENT_LANE_TIERS	38	REALIZED	1515.5244407139	9	7	61305.2084777571	57166.8280844518	4138.3803933052	0.0000000000	59.6827647576	0.0000000000	2927.1862260357	1111.9944310786	20	4	59.6827647576	0|1|3|7|8|9|11
1	CURRENT_LANE_TIERS	38	REALIZED	1515.5244407139	9	8	58009.0059196934	57760.2158143211	248.7901053722	0.0000000000	3.6142308320	0.0000000000	3205.2623867731	1219.7085647007	20	2	3.6142308320	0|1|3|7|8|9|10|11
1	CURRENT_LANE_TIERS	38	REALIZED	1515.5244407139	9	9	56136.2435437932	55894.2009312536	242.0426125397	0.0000000000	3.5706798664	0.0000000000	3511.0889000930	1308.1417745059	20	1	3.5706798664	0|1|3|5|7|8|9|10|11
1	CURRENT_LANE_TIERS_MQC_1.50	38	REALIZED	1515.5244407139	8	2	115974.7932311957	50153.5179573118	65821.2752738839	0.0000000000	647.6867736614	0.0000000000	954.3570251389	595.7509541123	16	18	647.6867736614	3|11
1	CURRENT_LANE_TIERS_MQC_1.50	38	REALIZED	1515.5244407139	8	3	98105.5160073971	68433.7619860578	29671.7540213393	0.0000000000	324.4831681165	0.0000000000	1514.0360630925	903.9448135311	17	14	324.4831681165	3|7|11
1	CURRENT_LANE_TIERS_MQC_1.50	38	REALIZED	1515.5244407139	8	4	82644.9820256854	58274.5767365710	24370.4052891145	0.0000000000	267.4877862556	0.0000000000	1577.7675898889	979.6078191669	20	9	267.4877862556	0|3|9|11
1	CURRENT_LANE_TIERS_MQC_1.50	38	REALIZED	1515.5244407139	8	5	71574.1121309421	62770.7102254459	8803.4019054963	0.0000000000	105.4287161904	0.0000000000	2137.4466278425	1287.8016785857	20	7	105.4287161904	0|3|7|9|11
1	CURRENT_LANE_TIERS_MQC_1.50	38	REALIZED	1515.5244407139	8	6	66420.4960090187	58683.8133658107	6576.5903527018	1160.0922905062	83.7613604280	77.5490714827	2548.6894953168	1482.8549489438	20	6	83.7613604280	0|3|7|8|9|11
1	CURRENT_LANE_TIERS_MQC_1.50	38	REALIZED	1515.5244407139	8	7	63516.6069686691	58253.7778152979	3480.4258704523	1782.4032829190	60.3279190080	102.1750081061	2645.5833488195	1521.3689876323	20	3	60.3279190080	0|1|3|8|9|10|11
1	CURRENT_LANE_TIERS_MQC_1.50	38	REALIZED	1515.5244407139	8	8	63220.6842026635	55736.3315745295	3211.9307922139	4272.4218359201	56.3670050184	283.1525271144	2990.3846901583	1711.1724508728	20	3	56.3670050184	0|1|3|6|8|9|10|11
1	CURRENT_LANE_TIERS_MQC_1.50	38	REALIZED	1515.5244407139	8	9	63850.6075909641	54574.1512567475	3205.1832993813	6071.2730348353	56.3234540528	428.1930945974	3308.9970864976	1868.4108953396	20	2	56.3234540528	0|1|2|3|6|8|9|10|11
1	PERSISTENT_CARRIER_FACTOR	38	REALIZED	1515.5244407139	9	2	117778.4927126716	53259.2939800652	64519.1987326064	0.0000000000	642.7146647405	0.0000000000	906.4307099933	361.5579436623	15	19	642.7146647405	3|8
1	PERSISTENT_CARRIER_FACTOR	38	REALIZED	1515.5244407139	9	3	102340.2543120420	70271.4524194497	32068.8018925923	0.0000000000	345.3542163682	0.0000000000	1466.1097479470	567.0205166082	15	14	345.3542163682	3|7|8
1	PERSISTENT_CARRIER_FACTOR	38	REALIZED	1515.5244407139	9	4	94634.9613745439	73914.1435002215	20720.8178743224	0.0000000000	248.4545137888	0.0000000000	1771.1505875206	737.5118895035	19	13	248.4545137888	3|4|7|8
1	PERSISTENT_CARRIER_FACTOR	38	REALIZED	1515.5244407139	9	5	87906.5679002276	78014.8415568264	9891.7263434012	0.0000000000	157.9703893319	0.0000000000	1845.3167468440	745.4588166879	20	8	157.9703893319	3|4|5|8|9
1	PERSISTENT_CARRIER_FACTOR	38	REALIZED	1515.5244407139	9	6	85102.8361004859	80663.0450423998	4439.7910580862	0.0000000000	66.4647220541	0.0000000000	2404.9957847977	950.9213896337	20	7	66.4647220541	3|4|5|7|8|9
1	PERSISTENT_CARRIER_FACTOR	38	REALIZED	1515.5244407139	9	7	83028.6699211624	79278.3789163730	3750.2910047895	0.0000000000	60.1549679295	0.0000000000	2723.6081811370	1055.7470192783	20	5	60.1549679295	2|3|4|5|7|8|9
1	PERSISTENT_CARRIER_FACTOR	38	REALIZED	1515.5244407139	9	8	81828.5161645570	81197.5184029960	630.9977615610	0.0000000000	9.2394807942	0.0000000000	3001.6843418743	1163.4611529004	20	2	9.2394807942	2|3|4|5|7|8|9|10
1	PERSISTENT_CARRIER_FACTOR	38	REALIZED	1515.5244407139	9	9	81813.4500830566	81571.4074705169	242.0426125397	0.0000000000	3.5706798664	0.0000000000	3380.1810725932	1286.8856180164	20	1	3.5706798664	1|2|3|4|5|7|8|9|10
1	PERSISTENT_CARRIER_FACTOR_WIDE	38	REALIZED	1515.5244407139	8	2	116027.6969787248	51508.4982461183	64519.1987326064	0.0000000000	642.7146647405	0.0000000000	906.4307099933	361.5579436623	15	19	642.7146647405	3|8
1	PERSISTENT_CARRIER_FACTOR_WIDE	38	REALIZED	1515.5244407139	8	3	100901.5232557018	68832.7213631095	32068.8018925923	0.0000000000	345.3542163682	0.0000000000	1466.1097479470	567.0205166082	15	14	345.3542163682	3|7|8
1	PERSISTENT_CARRIER_FACTOR_WIDE	38	REALIZED	1515.5244407139	8	4	91032.2425127840	66770.3543638928	24261.8881488912	0.0000000000	335.1803979563	0.0000000000	1517.2980628868	620.4825263629	20	12	335.1803979563	3|4|5|8
1	PERSISTENT_CARRIER_FACTOR_WIDE	38	REALIZED	1515.5244407139	8	5	84693.5860753929	74801.8597319917	9891.7263434012	0.0000000000	157.9703893319	0.0000000000	1845.3167468440	745.4588166879	20	8	157.9703893319	3|4|5|8|9
1	PERSISTENT_CARRIER_FACTOR_WIDE	38	REALIZED	1515.5244407139	8	6	81647.8739579852	73160.6394107002	8487.2345472850	0.0000000000	143.6573949287	0.0000000000	2163.9291431833	850.2844463324	20	5	143.6573949287	2|3|4|5|8|9
1	PERSISTENT_CARRIER_FACTOR_WIDE	38	REALIZED	1515.5244407139	8	7	79550.7633527702	75800.4723479808	3750.2910047895	0.0000000000	60.1549679295	0.0000000000	2723.6081811370	1055.7470192783	20	5	60.1549679295	2|3|4|5|7|8|9
1	PERSISTENT_CARRIER_FACTOR_WIDE	38	REALIZED	1515.5244407139	8	8	78743.1557652457	78112.1580036847	630.9977615610	0.0000000000	9.2394807942	0.0000000000	3001.6843418743	1163.4611529004	20	2	9.2394807942	2|3|4|5|7|8|9|10
1	PERSISTENT_CARRIER_FACTOR_WIDE	38	REALIZED	1515.5244407139	8	9	79303.7286521763	79061.6860396367	242.0426125397	0.0000000000	3.5706798664	0.0000000000	3380.1810725932	1286.8856180164	20	1	3.5706798664	1|2|3|4|5|7|8|9|10
1	PERSISTENT_WIDE_MQC_1.25	38	REALIZED	1515.5244407139	7	2	116027.6969787248	51508.4982461183	64519.1987326064	0.0000000000	642.7146647405	0.0000000000	906.4307099933	451.9474295779	15	19	642.7146647405	3|8
1	PERSISTENT_WIDE_MQC_1.25	38	REALIZED	1515.5244407139	7	3	100901.5232557018	68832.7213631095	32068.8018925923	0.0000000000	345.3542163682	0.0000000000	1466.1097479470	708.7756457602	15	14	345.3542163682	3|7|8
1	PERSISTENT_WIDE_MQC_1.25	38	REALIZED	1515.5244407139	7	4	91032.2425127840	66770.3543638928	24261.8881488912	0.0000000000	335.1803979563	0.0000000000	1517.2980628868	775.6031579536	20	12	335.1803979563	3|4|5|8
1	PERSISTENT_WIDE_MQC_1.25	38	REALIZED	1515.5244407139	7	5	84693.5860753929	74801.8597319917	9891.7263434012	0.0000000000	157.9703893319	0.0000000000	1845.3167468440	931.8235208598	20	8	157.9703893319	3|4|5|8|9
1	PERSISTENT_WIDE_MQC_1.25	38	REALIZED	1515.5244407139	7	6	81781.0426158404	73293.8080685555	8487.2345472850	0.0000000000	143.6573949287	0.0000000000	2163.9291431833	1062.8555579155	20	5	143.6573949287	2|3|4|5|8|9
1	PERSISTENT_WIDE_MQC_1.25	38	REALIZED	1515.5244407139	7	7	80607.2256362114	76856.9346314220	3750.2910047895	0.0000000000	60.1549679295	0.0000000000	2723.6081811370	1319.6837740978	20	5	60.1549679295	2|3|4|5|7|8|9
1	PERSISTENT_WIDE_MQC_1.25	38	REALIZED	1515.5244407139	7	8	80714.9730829753	80083.9753214143	630.9977615610	0.0000000000	9.2394807942	0.0000000000	3001.6843418743	1454.3264411255	20	2	9.2394807942	2|3|4|5|7|8|9|10
1	PERSISTENT_WIDE_MQC_1.25	38	REALIZED	1515.5244407139	7	9	82767.0875561990	80448.7938748160	242.0426125397	2076.2510688434	3.5706798664	96.6532616731	3380.1810725932	1608.6070225205	20	1	3.5706798664	1|2|3|4|5|7|8|9|10
1	PERSISTENT_WIDE_MQC_1.50	38	REALIZED	1515.5244407139	7	2	116027.6969787248	51508.4982461183	64519.1987326064	0.0000000000	642.7146647405	0.0000000000	906.4307099933	542.3369154935	15	19	642.7146647405	3|8
1	PERSISTENT_WIDE_MQC_1.50	38	REALIZED	1515.5244407139	7	3	100929.7953826779	68860.9934900857	32068.8018925923	0.0000000000	345.3542163682	0.0000000000	1466.1097479470	850.5307749123	15	14	345.3542163682	3|7|8
1	PERSISTENT_WIDE_MQC_1.50	38	REALIZED	1515.5244407139	7	4	91032.2425127840	66770.3543638928	24261.8881488912	0.0000000000	335.1803979563	0.0000000000	1517.2980628868	930.7237895443	20	12	335.1803979563	3|4|5|8
1	PERSISTENT_WIDE_MQC_1.50	38	REALIZED	1515.5244407139	7	5	84756.9950666435	74865.2687232423	9891.7263434012	0.0000000000	157.9703893319	0.0000000000	1845.3167468440	1118.1882250318	20	8	157.9703893319	3|4|5|8|9
1	PERSISTENT_WIDE_MQC_1.50	38	REALIZED	1515.5244407139	7	6	82353.8642674413	73866.6297201564	8487.2345472850	0.0000000000	143.6573949287	0.0000000000	2163.9291431833	1275.4266694986	20	5	143.6573949287	2|3|4|5|8|9
